4528104.wav-index2.wav, neutral,neutral,angry,happy,sad
4528104.wav-index1.wav, neutral,neutral,angry,happy,sad
4681961.wav-index2.wav, neutral,neutral,sad,happy,angry
4681961.wav-index1.wav, neutral,neutral,sad,angry,happy
4543166.wav-index2.wav, neutral,neutral,happy,sad,angry
4543166.wav-index1.wav, neutral,neutral,angry,happy,sad
4539311.wav-index2.wav, angry,angry,happy,sad,neutral
4539311.wav-index1.wav, happy,happy,sad,angry,neutral
4549587.wav-index2.wav, neutral,neutral,sad,angry,happy
4549587.wav-index1.wav, neutral,neutral,happy,sad,angry
4604460.wav-index2.wav, neutral,neutral,sad,angry,happy
4604460.wav-index1.wav, neutral,neutral,sad,happy,angry
4540170.wav-index2.wav, neutral,neutral,angry,happy,sad
4540170.wav-index1.wav, neutral,neutral,sad,happy,angry
4558245.wav-index2.wav, neutral,neutral,angry,happy,sad
4558245.wav-index1.wav, neutral,neutral,sad,angry,happy
4527627.wav-index2.wav, neutral,neutral,angry,happy,sad
4527627.wav-index1.wav, neutral,neutral,angry,happy,sad
4539191.wav-index2.wav, neutral,neutral,sad,happy,angry
4539191.wav-index1.wav, neutral,neutral,sad,happy,angry
4549612.wav-index2.wav, neutral,neutral,angry,happy,sad
4549612.wav-index1.wav, neutral,neutral,angry,happy,sad
4615315.wav-index2.wav, neutral,neutral,sad,happy,angry
4615315.wav-index1.wav, neutral,neutral,happy,sad,angry
4556980.wav-index2.wav, happy,happy,angry,neutral,sad
4556980.wav-index1.wav, neutral,neutral,sad,happy,angry
4548868.wav-index2.wav, neutral,neutral,sad,happy,angry
4548868.wav-index1.wav, neutral,neutral,happy,angry,sad
4557108.wav-index2.wav, neutral,neutral,angry,happy,sad
4557108.wav-index1.wav, neutral,neutral,happy,angry,sad
4740140.wav-index2.wav, angry,angry,neutral,happy,sad
4740140.wav-index1.wav, neutral,neutral,angry,happy,sad
4627330.wav-index2.wav, neutral,neutral,angry,happy,sad
4627330.wav-index1.wav, neutral,neutral,sad,happy,angry
4540173.wav-index2.wav, neutral,neutral,angry,sad,happy
4540173.wav-index1.wav, neutral,neutral,angry,happy,sad
4539186.wav-index2.wav, angry,angry,neutral,happy,sad
4539186.wav-index1.wav, neutral,neutral,sad,happy,angry
4549825.wav-index2.wav, neutral,neutral,sad,happy,angry
4549825.wav-index1.wav, neutral,neutral,angry,happy,sad
4557174.wav-index2.wav, happy,happy,angry,neutral,sad
4557174.wav-index1.wav, neutral,neutral,angry,happy,sad
4567568.wav-index2.wav, angry,angry,neutral,happy,sad
4567568.wav-index1.wav, neutral,neutral,happy,angry,sad
4602160.wav-index2.wav, neutral,neutral,happy,angry,sad
4602160.wav-index1.wav, neutral,neutral,happy,sad,angry
4550627.wav-index2.wav, neutral,neutral,sad,happy,angry
4550627.wav-index1.wav, neutral,neutral,sad,happy,angry
4538817.wav-index2.wav, neutral,neutral,sad,angry,happy
4538817.wav-index1.wav, neutral,neutral,angry,happy,sad
4608228.wav-index2.wav, neutral,neutral,angry,sad,happy
4608228.wav-index1.wav, neutral,neutral,happy,sad,angry
4611687.wav-index2.wav, neutral,neutral,sad,happy,angry
4611687.wav-index1.wav, angry,angry,neutral,happy,sad
4611193.wav-index2.wav, happy,happy,neutral,angry,sad
4611193.wav-index1.wav, neutral,neutral,angry,sad,happy
4611168.wav-index2.wav, neutral,neutral,angry,sad,happy
4611168.wav-index1.wav, neutral,neutral,angry,sad,happy
4604441.wav-index2.wav, neutral,neutral,sad,happy,angry
4604441.wav-index1.wav, neutral,neutral,sad,happy,angry
4539154.wav-index2.wav, sad,sad,happy,neutral,angry
4539154.wav-index1.wav, happy,happy,angry,neutral,sad
4559183.wav-index2.wav, neutral,neutral,sad,happy,angry
4559183.wav-index1.wav, neutral,neutral,happy,angry,sad
4557172.wav-index2.wav, neutral,neutral,angry,happy,sad
4557172.wav-index1.wav, neutral,neutral,angry,happy,sad
4567440.wav-index2.wav, neutral,neutral,angry,happy,sad
4567440.wav-index1.wav, neutral,neutral,angry,sad,happy
4678260.wav-index2.wav, neutral,neutral,sad,happy,angry
4678260.wav-index1.wav, neutral,neutral,angry,sad,happy
4616841.wav-index2.wav, neutral,neutral,sad,happy,angry
4616841.wav-index1.wav, neutral,neutral,sad,happy,angry
4611200.wav-index2.wav, neutral,neutral,happy,angry,sad
4611200.wav-index1.wav, neutral,neutral,sad,angry,happy
4614381.wav-index2.wav, neutral,neutral,angry,happy,sad
4614381.wav-index1.wav, neutral,neutral,sad,angry,happy
4527656.wav-index2.wav, neutral,neutral,sad,happy,angry
4527656.wav-index1.wav, neutral,neutral,happy,sad,angry
4740040.wav-index2.wav, neutral,neutral,sad,happy,angry
4740040.wav-index1.wav, neutral,neutral,sad,angry,happy
4527602.wav-index2.wav, neutral,neutral,angry,happy,sad
4527602.wav-index1.wav, neutral,neutral,happy,angry,sad
4608275.wav-index2.wav, sad,sad,neutral,happy,angry
4608275.wav-index1.wav, angry,angry,neutral,happy,sad
4601467.wav-index2.wav, neutral,neutral,sad,angry,happy
4601467.wav-index1.wav, neutral,neutral,sad,happy,angry
4540177.wav-index2.wav, neutral,neutral,sad,angry,happy
4540177.wav-index1.wav, neutral,neutral,angry,happy,sad
4550806.wav-index2.wav, angry,angry,neutral,happy,sad
4550806.wav-index1.wav, neutral,neutral,happy,angry,sad
4527780.wav-index2.wav, neutral,neutral,sad,happy,angry
4527780.wav-index1.wav, neutral,neutral,sad,happy,angry
4624562.wav-index2.wav, neutral,neutral,angry,happy,sad
4624562.wav-index1.wav, neutral,neutral,angry,happy,sad
4563844.wav-index2.wav, neutral,neutral,sad,happy,angry
4563844.wav-index1.wav, neutral,neutral,sad,angry,happy
4559290.wav-index2.wav, angry,angry,neutral,happy,sad
4559290.wav-index1.wav, neutral,neutral,sad,happy,angry
4557029.wav-index2.wav, neutral,neutral,sad,happy,angry
4557029.wav-index1.wav, neutral,neutral,happy,angry,sad
4548013.wav-index2.wav, neutral,neutral,sad,angry,happy
4548013.wav-index1.wav, neutral,neutral,angry,sad,happy
4556868.wav-index2.wav, neutral,neutral,sad,happy,angry
4556868.wav-index1.wav, neutral,neutral,angry,sad,happy
4624558.wav-index2.wav, neutral,neutral,angry,happy,sad
4624558.wav-index1.wav, neutral,neutral,sad,happy,angry
4527484.wav-index2.wav, neutral,neutral,sad,happy,angry
4527484.wav-index1.wav, neutral,neutral,angry,sad,happy
4611197.wav-index2.wav, neutral,neutral,happy,angry,sad
4611197.wav-index1.wav, neutral,neutral,sad,happy,angry
4611165.wav-index2.wav, neutral,neutral,sad,happy,angry
4611165.wav-index1.wav, neutral,neutral,sad,happy,angry
4556997.wav-index2.wav, angry,angry,happy,neutral,sad
4556997.wav-index1.wav, neutral,neutral,sad,happy,angry
4539195.wav-index2.wav, neutral,neutral,angry,happy,sad
4539195.wav-index1.wav, neutral,neutral,angry,happy,sad
4626750.wav-index2.wav, neutral,neutral,angry,happy,sad
4626750.wav-index1.wav, neutral,neutral,angry,happy,sad
4607325.wav-index2.wav, neutral,neutral,happy,sad,angry
4607325.wav-index1.wav, neutral,neutral,angry,sad,happy
4556999.wav-index2.wav, neutral,neutral,sad,happy,angry
4556999.wav-index1.wav, neutral,neutral,angry,happy,sad
4549576.wav-index2.wav, neutral,neutral,angry,sad,happy
4549576.wav-index1.wav, neutral,neutral,sad,angry,happy
4681887.wav-index2.wav, neutral,neutral,angry,sad,happy
4681887.wav-index1.wav, neutral,neutral,sad,happy,angry
4601492.wav-index2.wav, neutral,neutral,sad,happy,angry
4601492.wav-index1.wav, sad,sad,neutral,happy,angry
4549860.wav-index2.wav, happy,happy,angry,neutral,sad
4549860.wav-index1.wav, neutral,neutral,sad,angry,happy
4601101.wav-index2.wav, neutral,neutral,sad,happy,angry
4601101.wav-index1.wav, neutral,neutral,angry,happy,sad
4551038.wav-index2.wav, neutral,neutral,sad,happy,angry
4551038.wav-index1.wav, neutral,neutral,sad,happy,angry
4527674.wav-index2.wav, neutral,neutral,sad,happy,angry
4527674.wav-index1.wav, neutral,neutral,sad,happy,angry
4547015.wav-index2.wav, neutral,neutral,sad,happy,angry
4547015.wav-index1.wav, neutral,neutral,angry,happy,sad
4550668.wav-index2.wav, neutral,neutral,angry,happy,sad
4550668.wav-index1.wav, neutral,neutral,sad,angry,happy
4611169.wav-index2.wav, neutral,neutral,angry,happy,sad
4611169.wav-index1.wav, neutral,neutral,sad,happy,angry
4548039.wav-index2.wav, neutral,neutral,happy,angry,sad
4548039.wav-index1.wav, neutral,neutral,angry,happy,sad
4611682.wav-index2.wav, neutral,neutral,sad,happy,angry
4611682.wav-index1.wav, angry,angry,neutral,happy,sad
4604444.wav-index2.wav, neutral,neutral,angry,happy,sad
4604444.wav-index1.wav, neutral,neutral,angry,happy,sad
4765208.wav-index2.wav, neutral,neutral,angry,happy,sad
4765208.wav-index1.wav, neutral,neutral,angry,sad,happy
4567671.wav-index2.wav, neutral,neutral,sad,happy,angry
4567671.wav-index1.wav, neutral,neutral,sad,happy,angry
